depth,vsh,phit,sw,perm,well,zone,dz,is_net,subzone
2199.8,0.5493,0.1676,0.5425,423.8045,4,A,0.20000000000027285,False,Subzone_0
2200.0,0.2161,0.1912,0.4781,3186.465,4,A,0.1999999999998181,True,Subzone_2
2200.2,0.418,0.1548,0.5007,167.9862,4,A,0.1999999999998181,True,Subzone_0
2200.4,0.288,0.1547,0.4711,670.4969,4,A,0.20000000000027285,True,Subzone_0
2200.6,0.2338,0.1605,0.546,202.2717,4,A,0.1999999999998181,True,Subzone_0
2200.8,0.6308,0.1398,0.4281,92.6242,4,A,0.20000000000027285,False,Subzone_1
2201.0,0.2659,0.1802,0.544,435.1538,4,A,0.1999999999998181,True,Subzone_0
2201.2,0.3397,0.1702,0.4914,328.6883,4,A,0.1999999999998181,True,Subzone_0
2201.4,0.3223,0.208,0.3912,1462.4735,4,A,0.20000000000027285,True,Subzone_2
2201.6,0.6209,0.1129,0.2768,14.3814,4,A,0.1999999999998181,False,Subzone_1
2201.8,0.6026,0.1335,0.7029,140.227,4,A,0.20000000000027285,False,Subzone_1
2202.0,0.6405,0.1693,0.6585,225.0816,4,A,0.1999999999998181,False,Subzone_1
2202.2,0.332,0.1699,0.4255,209.8822,4,A,0.1999999999998181,True,Subzone_0
2202.4,0.6524,0.1352,0.6624,54.164,4,A,0.20000000000027285,False,Subzone_1
2202.6,0.3308,0.1728,0.3914,291.4908,4,A,0.1999999999998181,True,Subzone_0
2202.8,0.3368,0.1897,0.4923,417.7534,4,A,0.20000000000027285,True,Subzone_0
2203.0,0.3452,0.1333,0.4814,93.7602,4,A,0.1999999999998181,True,Subzone_0
2203.2,0.3507,0.1696,0.5047,110.7077,4,A,0.1999999999998181,True,Subzone_0
2203.4,0.4364,0.1635,0.6458,309.9436,4,A,0.20000000000027285,True,Subzone_0
2203.6,0.3242,0.1572,0.4911,141.064,4,A,0.1999999999998181,True,Subzone_0
2203.8,0.4847,0.1629,0.4981,92.0806,4,A,0.20000000000027285,True,Subzone_0
2204.0,0.0586,0.228,0.6345,1178.8955,4,A,0.1999999999998181,True,Subzone_2
2204.2,0.4842,0.1651,0.5574,177.5149,4,A,0.1999999999998181,True,Subzone_0
2204.4,0.2865,0.2178,0.4384,1334.9836,4,A,0.20000000000027285,True,Subzone_2
2204.6,0.3496,0.1652,0.5843,205.964,4,A,0.1999999999998181,True,Subzone_0
2204.8,0.3532,0.1833,0.6898,184.2087,4,A,0.20000000000027285,True,Subzone_0
2205.0,0.5915,0.1514,0.712,112.4208,4,A,0.1999999999998181,False,Subzone_1
2205.2,0.5257,0.1459,0.3572,54.046,4,A,0.1999999999998181,False,Subzone_1
2205.4,0.4252,0.1865,0.3484,1201.3981,4,A,0.20000000000027285,True,Subzone_0
2205.6,0.3427,0.1805,0.6919,1136.7761,4,A,0.1999999999998181,True,Subzone_0
2205.8,0.5674,0.1211,0.5227,239.1178,4,A,0.20000000000027285,False,Subzone_1
2206.0,0.7192,0.1401,0.2282,100.9173,4,A,0.1999999999998181,False,Subzone_1
2206.2,0.4458,0.1512,0.4443,504.8178,4,A,0.1999999999998181,True,Subzone_0
2206.4,0.2103,0.1858,0.4741,710.5582,4,A,0.20000000000027285,True,Subzone_0
2206.6,0.3446,0.1695,0.4995,194.033,4,A,0.1999999999998181,True,Subzone_0
2206.8,0.5339,0.1642,0.6633,191.5334,4,A,0.20000000000027285,False,Subzone_1
2207.0,0.3836,0.1909,0.3985,549.2259,4,A,0.1999999999998181,True,Subzone_0
2207.2,0.3212,0.1744,0.6848,420.421,4,A,0.1999999999998181,True,Subzone_0
2207.4,0.3147,0.1741,0.5874,499.3309,4,A,0.20000000000027285,True,Subzone_0
2207.6,0.4638,0.1178,0.3741,81.9533,4,A,0.1999999999998181,True,Subzone_1
2207.8,0.2199,0.1768,0.4956,328.6419,4,A,0.20000000000027285,True,Subzone_0
2208.0,0.4448,0.1424,0.6315,410.9964,4,A,0.1999999999998181,True,Subzone_1
2208.2,0.4633,0.1651,0.5541,279.7256,4,A,0.1999999999998181,True,Subzone_0
2208.4,0.3826,0.1674,0.6041,286.4188,4,A,0.20000000000027285,True,Subzone_0
2208.6,0.2936,0.1631,0.4609,246.4233,4,A,0.1999999999998181,True,Subzone_0
2208.8,0.6028,0.1435,0.6401,154.1402,4,A,0.20000000000027285,False,Subzone_1
2209.0,0.2501,0.1856,0.4802,208.4031,4,A,0.1999999999998181,True,Subzone_0
2209.2,0.4759,0.1064,0.9536,29.8902,4,A,0.1999999999998181,True,Subzone_1
2209.4,0.5592,0.1683,0.349,1794.6627,4,A,0.20000000000027285,False,Subzone_2
2209.6,0.4739,0.1777,0.9479,137.025,4,A,0.1999999999998181,True,Subzone_0
2209.8,0.6347,0.1315,0.419,144.2459,4,A,0.20000000000027285,False,Subzone_1
2210.0,0.2797,0.1901,0.7289,766.2153,4,A,0.1999999999998181,True,Subzone_0
2210.2,0.3314,0.1698,0.6705,693.2231,4,A,0.1999999999998181,True,Subzone_0
2210.4,0.3808,0.1376,0.4227,182.7073,4,A,0.20000000000027285,True,Subzone_0
2210.6,0.9436,0.1387,0.6487,539.3667,4,A,0.1999999999998181,False,Subzone_1
2210.8,0.5262,0.1655,0.4737,361.7289,4,A,0.20000000000027285,False,Subzone_0
2211.0,0.5543,0.1657,0.5892,780.1268,4,A,0.1999999999998181,False,Subzone_0
2211.2,0.548,0.142,0.5796,327.8424,4,A,0.1999999999998181,False,Subzone_1
2211.4,0.4618,0.1816,0.4892,1384.5346,4,A,0.20000000000027285,True,Subzone_0
2211.6,0.6074,0.1124,0.5044,71.8538,4,A,0.1999999999998181,False,Subzone_1
2211.8,0.1695,0.1927,0.5883,855.1366,4,A,0.20000000000027285,True,Subzone_0
2212.0,0.4915,0.1699,0.4107,268.0358,4,A,0.1999999999998181,True,Subzone_0
2212.2,0.5142,0.1396,0.4285,167.089,4,A,0.1999999999998181,False,Subzone_1
2212.4,0.6028,0.1586,0.694,293.9248,4,A,0.20000000000027285,False,Subzone_1
2212.6,0.2766,0.1896,0.6027,141.7321,4,A,0.1999999999998181,True,Subzone_0
2212.8,0.2877,0.1862,0.3438,491.665,4,A,0.20000000000027285,True,Subzone_0
2213.0,0.2972,0.1664,0.3972,580.0044,4,A,0.1999999999998181,True,Subzone_0
2213.2,0.5283,0.1583,0.2304,98.8758,4,A,0.1999999999998181,False,Subzone_0
2213.4,0.5305,0.1886,0.6752,293.5053,4,A,0.20000000000027285,False,Subzone_0
2213.6,0.3075,0.1829,0.6444,1100.6172,4,A,0.1999999999998181,True,Subzone_0
2213.8,0.7371,0.1338,0.3974,322.6548,4,A,0.20000000000027285,False,Subzone_1
2214.0,0.493,0.169,0.6441,219.6711,4,A,0.1999999999998181,True,Subzone_0
2214.2,0.4686,0.1353,0.858,149.701,4,A,0.1999999999998181,True,Subzone_1
2214.4,0.4189,0.1621,0.3185,263.8143,4,A,0.20000000000027285,True,Subzone_0
2214.6,0.5896,0.1389,0.4664,331.1936,4,A,0.1999999999998181,False,Subzone_1
2214.8,0.5084,0.1104,0.3359,46.2034,4,A,0.20000000000027285,False,Subzone_1
2215.0,0.7335,0.139,0.7009,113.222,4,A,0.1999999999998181,False,Subzone_1
2215.2,0.2679,0.166,0.5334,783.8176,4,A,0.1999999999998181,True,Subzone_0
2215.4,0.2182,0.2048,0.4726,453.4597,4,A,0.20000000000027285,True,Subzone_0
2215.6,0.339,0.1601,0.5843,186.9492,4,A,0.1999999999998181,True,Subzone_0
2215.8,0.533,0.1905,0.4545,669.4229,4,A,0.20000000000027285,False,Subzone_0
2216.0,0.3858,0.1635,0.4886,830.2171,4,A,0.1999999999998181,True,Subzone_0
2216.2,0.6407,0.1739,0.5859,169.139,4,A,0.1999999999998181,False,Subzone_1
2216.4,0.391,0.1649,0.4568,184.5367,4,A,0.20000000000027285,True,Subzone_0
2216.6,0.6123,0.1381,0.4886,216.3072,4,A,0.1999999999998181,False,Subzone_1
2216.8,0.3254,0.2084,0.5074,1677.4734,4,A,0.20000000000027285,True,Subzone_2
2217.0,0.6275,0.1188,0.5804,97.5792,4,A,0.1999999999998181,False,Subzone_1
2217.2,0.6554,0.1345,0.6507,119.912,4,A,0.1999999999998181,False,Subzone_1
2217.4,0.3653,0.1826,0.6287,536.7569,4,A,0.20000000000027285,True,Subzone_0
2217.6,0.5234,0.159,0.3257,90.2836,4,A,0.1999999999998181,False,Subzone_0
2217.8,0.4902,0.1562,0.763,253.7132,4,A,0.20000000000027285,True,Subzone_1
2218.0,0.5275,0.1485,0.5637,532.6343,4,A,0.1999999999998181,False,Subzone_1
2218.2,0.6427,0.1521,0.5037,84.9414,4,A,0.1999999999998181,False,Subzone_1
2218.4,0.596,0.1449,0.4208,100.7345,4,A,0.20000000000027285,False,Subzone_1
2218.6,0.5271,0.1697,0.8447,261.7664,4,A,0.1999999999998181,False,Subzone_1
2218.8,0.5495,0.1553,0.9061,183.4576,4,A,0.20000000000027285,False,Subzone_1
2219.0,0.2596,0.1987,0.8147,2736.7611,4,A,0.1999999999998181,True,Subzone_2
2219.2,0.4439,0.1841,0.5588,268.7853,4,A,0.1999999999998181,True,Subzone_0
2219.4,0.2848,0.1762,0.5954,188.3581,4,A,0.20000000000027285,True,Subzone_0
2219.6,0.4473,0.1831,0.7647,847.9769,4,A,0.1999999999998181,True,Subzone_0
2219.8,0.6175,0.1354,0.524,85.1439,4,A,0.20000000000027285,False,Subzone_1
2220.0,0.4489,0.1327,0.6423,213.3142,4,A,0.1999999999998181,True,Subzone_1
2220.2,0.0742,0.2036,0.5669,766.3061,4,A,0.1999999999998181,True,Subzone_0
2220.4,0.293,0.1669,0.8353,436.6938,4,A,0.20000000000027285,True,Subzone_0
2220.6,0.5372,0.1566,0.767,81.0682,4,A,0.1999999999998181,False,Subzone_1
2220.8,0.3691,0.1656,0.5273,420.1493,4,A,0.20000000000027285,True,Subzone_0
2221.0,0.5676,0.1476,0.7839,217.2636,4,A,0.1999999999998181,False,Subzone_1
2221.2,0.2689,0.2048,0.5317,760.0309,4,A,0.1999999999998181,True,Subzone_0
2221.4,0.5073,0.1828,0.4593,210.5077,4,A,0.20000000000027285,False,Subzone_0
2221.6,0.5148,0.1579,0.5083,288.3163,4,A,0.1999999999998181,False,Subzone_1
2221.8,0.5685,0.1667,0.5697,521.542,4,A,0.20000000000027285,False,Subzone_1
2222.0,0.3517,0.17,0.4285,240.4457,4,A,0.1999999999998181,True,Subzone_0
2222.2,0.567,0.1139,0.491,51.6792,4,A,0.1999999999998181,False,Subzone_1
2222.4,0.676,0.1072,0.3549,105.772,4,A,0.20000000000027285,False,Subzone_1
2222.6,0.1091,0.2017,0.4102,2711.9918,4,A,0.1999999999998181,True,Subzone_2
2222.8,0.4578,0.1755,0.5792,772.2248,4,A,0.20000000000027285,True,Subzone_0
2223.0,0.179,0.1925,0.6936,756.7261,4,A,0.1999999999998181,True,Subzone_0
2223.2,0.321,0.2013,0.6708,696.9891,4,A,0.1999999999998181,True,Subzone_0
2223.4,0.3332,0.2126,0.5937,1105.4385,4,A,0.20000000000027285,True,Subzone_2
2223.6,0.44,0.1442,0.3272,67.9447,4,A,0.1999999999998181,True,Subzone_0
2223.8,0.5066,0.1956,0.4068,632.6262,4,A,0.20000000000027285,False,Subzone_0
2224.0,0.5857,0.11,0.5406,143.1537,4,A,0.1999999999998181,False,Subzone_1
2224.2,0.4896,0.1923,0.6817,660.814,4,A,0.1999999999998181,True,Subzone_0
2224.4,0.551,0.1466,0.4721,117.8828,4,A,0.20000000000027285,False,Subzone_1
2224.6,0.2882,0.1773,0.3604,258.3267,4,A,0.1999999999998181,True,Subzone_0
2224.8,0.6085,0.1395,0.7757,146.1111,4,A,0.20000000000027285,False,Subzone_1
2225.0,0.0,0.204,0.4224,378.1084,4,A,0.1999999999998181,True,Subzone_0
2225.2,0.679,0.1604,0.3809,141.9923,4,A,0.1999999999998181,False,Subzone_1
2225.4,0.6521,0.1201,0.6003,251.6921,4,A,0.20000000000027285,False,Subzone_1
2225.6,0.5625,0.1345,0.5529,63.4855,4,A,0.1999999999998181,False,Subzone_1
2225.8,0.7843,0.0889,0.5037,21.1892,4,A,0.20000000000027285,False,Subzone_1
2226.0,0.1794,0.1817,0.5416,585.908,4,A,0.1999999999998181,True,Subzone_0
2226.2,0.5669,0.1312,0.4229,87.3816,4,A,0.1999999999998181,False,Subzone_1
2226.4,0.4703,0.1426,0.4805,172.7913,4,A,0.20000000000027285,True,Subzone_1
2226.6,0.4866,0.1523,0.5479,385.3885,4,A,0.1999999999998181,True,Subzone_1
2226.8,0.2755,0.1613,0.2443,93.7562,4,A,0.20000000000027285,True,Subzone_0
2227.0,0.5092,0.1847,0.6836,875.694,4,A,0.1999999999998181,False,Subzone_0
2227.2,0.5022,0.1507,0.348,135.8839,4,A,0.1999999999998181,False,Subzone_1
2227.4,0.3466,0.1817,0.4007,393.5438,4,A,0.20000000000027285,True,Subzone_0
2227.6,0.4397,0.1792,0.6926,1686.4716,4,A,0.1999999999998181,True,Subzone_2
2227.8,0.2528,0.2271,0.6088,637.858,4,A,0.20000000000027285,True,Subzone_0
2228.0,0.3907,0.1866,0.5527,825.5236,4,A,0.1999999999998181,True,Subzone_0
2228.2,0.5941,0.1366,0.3034,300.4963,4,A,0.1999999999998181,False,Subzone_1
2228.4,0.5971,0.1197,0.4755,53.9069,4,A,0.20000000000027285,False,Subzone_1
2228.6,0.5653,0.1521,0.521,133.469,4,A,0.1999999999998181,False,Subzone_1
2228.8,0.5941,0.1628,0.5276,220.4767,4,A,0.20000000000027285,False,Subzone_1
2229.0,0.596,0.1442,0.7278,105.4706,4,A,0.1999999999998181,False,Subzone_1
2229.2,0.3535,0.1746,0.8435,412.7622,4,A,0.1999999999998181,True,Subzone_0
2229.4,0.5009,0.1581,0.6432,462.9582,4,A,0.20000000000027285,False,Subzone_1
2229.6,0.613,0.1017,0.4934,40.8566,4,A,0.1999999999998181,False,Subzone_1
2229.8,0.2431,0.1908,0.7201,1171.3934,4,A,0.20000000000027285,True,Subzone_0
2230.0,0.2422,0.2027,0.4447,2251.1326,4,A,0.1999999999998181,True,Subzone_2
2230.2,0.2339,0.1882,0.1454,772.4175,4,A,0.1999999999998181,True,Subzone_0
2230.4,0.1822,0.2184,0.3394,1899.9044,4,A,0.20000000000027285,True,Subzone_2
2230.6,0.2924,0.2045,0.1766,597.4999,4,A,0.1999999999998181,True,Subzone_0
2230.8,0.3712,0.1609,0.4923,44.0784,4,A,0.20000000000027285,True,Subzone_0
2231.0,0.6768,0.1395,0.5317,223.6748,4,A,0.1999999999998181,False,Subzone_1
2231.2,0.3844,0.1701,0.3073,603.043,4,A,0.1999999999998181,True,Subzone_0
2231.4,0.2225,0.1501,0.4261,236.2518,4,A,0.20000000000027285,True,Subzone_0
2231.6,0.4749,0.1536,0.3389,412.7809,4,A,0.1999999999998181,True,Subzone_0
2231.8,0.4217,0.1437,0.5377,114.8689,4,A,0.20000000000027285,True,Subzone_1
2232.0,0.3327,0.1788,0.4147,632.0431,4,A,0.1999999999998181,True,Subzone_0
2232.2,0.3617,0.1859,0.6914,1487.8046,4,A,0.1999999999998181,True,Subzone_2
2232.4,0.6101,0.1351,0.5856,209.4747,4,A,0.20000000000027285,False,Subzone_1
2232.6,0.2385,0.1705,0.7868,889.2155,4,A,0.1999999999998181,True,Subzone_0
2232.8,0.2001,0.1983,0.4667,1922.5856,4,A,0.20000000000027285,True,Subzone_2
2233.0,0.52,0.2002,0.8558,343.838,4,A,0.1999999999998181,False,Subzone_0
2233.2,0.3579,0.1293,0.5629,185.1328,4,A,0.1999999999998181,True,Subzone_1
2233.4,0.6828,0.1345,0.4812,84.0779,4,A,0.20000000000027285,False,Subzone_1
2233.6,0.4269,0.1528,0.9144,100.2557,4,A,0.1999999999998181,True,Subzone_1
2233.8,0.4349,0.1541,0.2783,183.2705,4,A,0.20000000000027285,True,Subzone_0
2234.0,0.568,0.1429,0.4742,551.3627,4,A,0.1999999999998181,False,Subzone_1
2234.2,0.1992,0.1868,0.2898,379.133,4,A,0.1999999999998181,True,Subzone_0
2234.4,0.5006,0.166,0.2721,92.036,4,A,0.20000000000027285,False,Subzone_0
2234.6,0.3952,0.163,0.239,105.3559,4,A,0.1999999999998181,True,Subzone_0
2234.8,0.604,0.097,0.6679,64.2532,4,A,0.20000000000027285,False,Subzone_1
2235.0,0.353,0.199,0.3353,457.4539,4,A,0.1999999999998181,True,Subzone_0
2235.2,0.4765,0.1797,0.5041,110.4735,4,A,0.1999999999998181,True,Subzone_0
2235.4,0.3962,0.1556,0.6858,88.1727,4,A,0.20000000000027285,True,Subzone_0
2235.6,0.5119,0.1534,0.6224,246.1024,4,A,0.1999999999998181,False,Subzone_1
2235.8,0.4123,0.1899,0.6004,1030.2424,4,A,0.20000000000027285,True,Subzone_0
2236.0,0.4893,0.1761,0.7259,301.3837,4,A,0.1999999999998181,True,Subzone_0
2236.2,0.713,0.153,0.7944,339.6978,4,A,0.1999999999998181,False,Subzone_1
2236.4,0.4071,0.1738,0.357,723.609,4,A,0.20000000000027285,True,Subzone_0
2236.6,0.5104,0.168,0.6195,191.0212,4,A,0.1999999999998181,False,Subzone_0
2236.8,0.793,0.1435,0.516,153.3465,4,A,0.20000000000027285,False,Subzone_1
2237.0,0.5085,0.146,0.5338,118.0422,4,A,0.1999999999998181,False,Subzone_1
2237.2,0.0849,0.2176,0.3005,1874.8815,4,A,0.1999999999998181,True,Subzone_2
2237.4,0.3501,0.1309,0.4821,77.0286,4,A,0.20000000000027285,True,Subzone_1
2237.6,0.2694,0.1528,0.4897,93.346,4,A,0.1999999999998181,True,Subzone_0
2237.8,0.5883,0.1523,0.7678,220.7565,4,A,0.20000000000027285,False,Subzone_1
2238.0,0.4359,0.1755,0.3707,869.4289,4,A,0.1999999999998181,True,Subzone_0
2238.2,0.6095,0.1318,0.2037,171.6847,4,A,0.1999999999998181,False,Subzone_1
2238.4,0.5417,0.1364,0.5588,274.4136,4,A,0.20000000000027285,False,Subzone_1
2238.6,0.5411,0.1415,0.3691,297.365,4,A,0.1999999999998181,False,Subzone_1
2238.8,0.2665,0.1887,0.5178,597.7933,4,A,0.20000000000027285,True,Subzone_0
2239.0,0.5257,0.1043,0.6716,37.3849,4,A,0.1999999999998181,False,Subzone_1
2239.2,0.655,0.1429,0.5421,89.8107,4,A,0.1999999999998181,False,Subzone_1
2239.4,0.2329,0.1899,0.4736,200.8287,4,A,0.20000000000027285,True,Subzone_0
2239.6,0.4024,0.1718,0.522,829.4709,4,A,0.1999999999998181,True,Subzone_0
2239.8,0.5032,0.1511,0.6809,163.7244,4,A,0.20000000000027285,False,Subzone_1
2240.0,0.4647,0.131,0.3886,36.3529,4,A,0.1999999999998181,True,Subzone_1
2240.2,0.6655,0.1102,0.6794,155.8108,4,A,0.1999999999998181,False,Subzone_1
2240.4,0.5593,0.1766,0.3929,444.6551,4,A,0.20000000000027285,False,Subzone_0
2240.6,0.5109,0.1397,0.6487,292.9634,4,A,0.1999999999998181,False,Subzone_1
2240.8,0.5726,0.1606,0.3185,223.0237,4,A,0.20000000000027285,False,Subzone_1
2241.0,0.5646,0.1238,0.6461,55.9571,4,A,0.1999999999998181,False,Subzone_1
2241.2,0.4562,0.1595,0.5352,352.8317,4,A,0.1999999999998181,True,Subzone_0
2241.4,0.3968,0.1588,0.5652,366.7177,4,A,0.20000000000027285,True,Subzone_0
2241.6,0.5985,0.1352,0.704,109.3787,4,A,0.1999999999998181,False,Subzone_1
2241.8,0.3385,0.1685,0.4237,824.5429,4,A,0.20000000000027285,True,Subzone_0
2242.0,0.4392,0.1909,0.5341,1187.2861,4,A,0.1999999999998181,True,Subzone_0
2242.2,0.2765,0.2221,0.5709,2158.0715,4,A,0.1999999999998181,True,Subzone_2
2242.4,0.5598,0.1509,0.509,94.9278,4,A,0.20000000000027285,False,Subzone_1
2242.6,0.6349,0.1279,0.6706,45.7138,4,A,0.1999999999998181,False,Subzone_1
2242.8,0.3097,0.1525,0.6027,489.9784,4,A,0.20000000000027285,True,Subzone_0
2243.0,0.4269,0.1357,0.473,29.6301,4,A,0.1999999999998181,True,Subzone_1
2243.2,0.378,0.1991,0.7237,727.4704,4,A,0.1999999999998181,True,Subzone_0
2243.4,0.6113,0.1099,0.6545,72.9849,4,A,0.20000000000027285,False,Subzone_1
2243.6,0.6625,0.1237,0.4384,68.8546,4,A,0.1999999999998181,False,Subzone_1
2243.8,0.3781,0.1732,0.4171,369.5813,4,A,0.20000000000027285,True,Subzone_0
2244.0,0.0,0.168,0.5141,438.242,4,A,0.1999999999998181,True,Subzone_0
2244.2,0.6229,0.1128,0.6363,47.5319,4,A,0.1999999999998181,False,Subzone_1
2244.4,0.4568,0.1329,0.229,228.9213,4,A,0.20000000000027285,True,Subzone_1
2244.6,0.4573,0.1463,0.4356,269.4896,4,A,0.1999999999998181,True,Subzone_1
2244.8,0.5946,0.1467,0.4689,160.8118,4,A,0.20000000000027285,False,Subzone_1
2245.0,0.3954,0.1884,0.3232,325.4076,4,A,0.1999999999998181,True,Subzone_0
2245.2,0.3555,0.1598,0.3971,245.7548,4,A,0.1999999999998181,True,Subzone_0
2245.4,0.3966,0.1584,0.5715,1081.7304,4,A,0.20000000000027285,True,Subzone_0
2245.6,0.5234,0.1485,0.4815,113.5181,4,A,0.1999999999998181,False,Subzone_1
2245.8,0.5818,0.1271,0.5019,304.974,4,A,0.20000000000027285,False,Subzone_1
2246.0,0.695,0.1366,0.3528,41.0093,4,A,0.1999999999998181,False,Subzone_1
2246.2,0.5105,0.1616,0.5176,151.6368,4,A,0.1999999999998181,False,Subzone_1
2246.4,0.4283,0.109,0.345,44.2177,4,A,0.20000000000027285,True,Subzone_1
2246.6,0.5829,0.1558,0.7708,451.6784,4,A,0.1999999999998181,False,Subzone_1
2246.8,0.3043,0.1824,0.8028,507.1164,4,A,0.20000000000027285,True,Subzone_0
2247.0,0.6629,0.1377,0.4882,350.8159,4,A,0.1999999999998181,False,Subzone_1
2247.2,0.4817,0.18,0.3739,363.318,4,A,0.1999999999998181,True,Subzone_0
2247.4,0.4157,0.1294,0.6907,108.8098,4,A,0.20000000000027285,True,Subzone_1
2247.6,0.3048,0.1547,0.6412,180.8342,4,A,0.1999999999998181,True,Subzone_0
2247.8,0.544,0.1468,0.8367,740.1199,4,A,0.20000000000027285,False,Subzone_1
2248.0,0.4079,0.1197,0.8875,39.8724,4,A,0.1999999999998181,True,Subzone_1
2248.2,0.4359,0.1582,0.2469,176.3381,4,A,0.1999999999998181,True,Subzone_0
2248.4,0.1993,0.2106,0.7038,541.9293,4,A,0.20000000000027285,True,Subzone_0
2248.6,0.3848,0.1771,0.51,627.5768,4,A,0.1999999999998181,True,Subzone_0
2248.8,0.3647,0.1734,0.6272,173.3527,4,A,0.20000000000027285,True,Subzone_0
2249.0,0.5128,0.1477,0.6719,658.4756,4,A,0.1999999999998181,False,Subzone_1
2249.2,0.4099,0.1573,0.6617,258.4091,4,A,0.1999999999998181,True,Subzone_0
2249.4,0.0527,0.2033,0.683,1158.1665,4,A,0.20000000000027285,True,Subzone_2
2249.6,0.3877,0.1734,0.4608,524.362,4,A,0.1999999999998181,True,Subzone_0
1970.5,0.5445,0.1569,0.5457,333.6909,5,A,0.5,False,Subzone_1
1971.0,0.3932,0.1723,0.6916,729.5047,5,A,0.5,True,Subzone_0
1971.5,0.4732,0.1571,0.5693,73.6887,5,A,0.5,True,Subzone_1
1972.0,0.5113,0.1511,0.5062,168.6365,5,A,0.5,False,Subzone_1
1972.5,0.6704,0.112,0.2631,171.2011,5,A,0.5,False,Subzone_1
1973.0,0.3846,0.1339,0.3073,44.6465,5,A,0.5,True,Subzone_0
1973.5,0.3228,0.2223,0.9448,1212.4945,5,A,0.5,True,Subzone_2
1974.0,0.6969,0.1288,0.6795,95.6579,5,A,0.5,False,Subzone_1
1974.5,0.4505,0.1518,0.7485,157.3153,5,A,0.5,True,Subzone_1
1975.0,0.3682,0.1554,0.936,598.7579,5,A,0.5,True,Subzone_0
1975.5,0.5043,0.1744,0.4973,911.3834,5,A,0.5,False,Subzone_0
1976.0,0.3985,0.1703,0.5322,283.6875,5,A,0.5,True,Subzone_0
1976.5,0.4098,0.1486,0.3145,95.1628,5,A,0.5,True,Subzone_0
1977.0,0.8361,0.1036,0.5366,133.2676,5,A,0.5,False,Subzone_1
1977.5,0.3018,0.1864,0.4996,931.4088,5,A,0.5,True,Subzone_0
1978.0,0.2343,0.1813,0.4904,468.8689,5,A,0.5,True,Subzone_0
1978.5,0.6338,0.1526,0.7182,337.3688,5,A,0.5,False,Subzone_1
1979.0,0.3931,0.2106,0.6447,1664.711,5,A,0.5,True,Subzone_2
1979.5,0.4979,0.1458,0.7013,97.2181,5,A,0.5,True,Subzone_1
1980.0,0.5457,0.1423,0.3817,106.8986,5,A,0.5,False,Subzone_1
1980.5,0.1875,0.1786,0.5544,442.0439,5,A,0.5,True,Subzone_0
1981.0,0.6211,0.1349,0.6191,34.6219,5,A,0.5,False,Subzone_1
1981.5,0.3658,0.1325,0.8487,97.1153,5,A,0.5,True,Subzone_1
1982.0,0.7348,0.145,0.5811,100.5002,5,A,0.5,False,Subzone_1
1982.5,0.3306,0.1497,0.5371,222.6438,5,A,0.5,True,Subzone_0
1983.0,0.6849,0.1135,0.7391,33.406,5,A,0.5,False,Subzone_1
1983.5,0.712,0.1277,0.5317,144.9154,5,A,0.5,False,Subzone_1
1984.0,0.3766,0.1978,0.6129,872.6645,5,A,0.5,True,Subzone_0
1984.5,0.4215,0.1473,0.6287,172.5213,5,A,0.5,True,Subzone_1
1985.0,0.4029,0.1631,0.4783,396.0726,5,A,0.5,True,Subzone_0
1985.5,0.6779,0.1364,0.4633,206.1972,5,A,0.5,False,Subzone_1
1986.0,0.4769,0.1436,0.5521,141.9117,5,A,0.5,True,Subzone_1
1986.5,0.5299,0.1476,0.4903,191.5693,5,A,0.5,False,Subzone_1
1987.0,0.4285,0.1316,0.3368,75.1592,5,A,0.5,True,Subzone_1
1987.5,0.5208,0.1407,0.6662,95.7817,5,A,0.5,False,Subzone_1
1988.0,0.5306,0.1746,0.63,1172.3061,5,A,0.5,False,Subzone_0
1988.5,0.3605,0.1887,0.4273,505.9131,5,A,0.5,True,Subzone_0
1989.0,0.7159,0.1166,0.4416,78.7117,5,A,0.5,False,Subzone_1
1989.5,0.4194,0.1444,0.6298,161.9197,5,A,0.5,True,Subzone_1
1990.0,0.6045,0.136,0.8227,174.9693,5,A,0.5,False,Subzone_1
1990.5,0.2607,0.1563,0.7048,163.1273,5,A,0.5,True,Subzone_0
1991.0,0.5526,0.1431,0.7371,121.0932,5,A,0.5,False,Subzone_1
1991.5,0.6097,0.1313,0.516,227.4461,5,A,0.5,False,Subzone_1
1992.0,0.4899,0.1464,0.618,64.6611,5,A,0.5,True,Subzone_1
1992.5,0.6114,0.1365,0.5398,156.2295,5,A,0.5,False,Subzone_1
1993.0,0.3439,0.1853,0.4312,300.4685,5,A,0.5,True,Subzone_0
1993.5,0.5209,0.1305,0.5914,29.0366,5,A,0.5,False,Subzone_1
1994.0,0.2219,0.2099,0.4001,986.2925,5,A,0.5,True,Subzone_0
1994.5,0.4723,0.1802,0.4304,206.8362,5,A,0.5,True,Subzone_0
1995.0,0.3311,0.2203,0.4594,554.0223,5,A,0.5,True,Subzone_0
1995.5,0.4397,0.1679,0.4963,1965.1399,5,A,0.5,True,Subzone_2
1996.0,0.6569,0.1628,0.5447,412.7105,5,A,0.5,False,Subzone_1
1996.5,0.7107,0.1457,0.246,262.1944,5,A,0.5,False,Subzone_1
1997.0,0.2576,0.1898,0.3985,577.5999,5,A,0.5,True,Subzone_0
